Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2020-05-06,"Best Hamster Ever",5.4,,https://www.mountainproject.com/route/111279705/best-hamster-ever,1,"Colorado > Golden > Lookout Mountain Road > Tiers of Zion > B. Upper Tier > C. Fourth Triangle",1.5,1,Lead,Onsight,Trad,,220,1400
2020-05-04,"Jesse James",5.8,,https://www.mountainproject.com/route/110101413/jesse-james,1,"Colorado > Canon City > Shelf Road > The Bank > 02. Bank Rob",2.5,2,Lead,Onsight,Sport,,70,2100
2020-05-04,"Purple Reign",5.5,,https://www.mountainproject.com/route/110101281/purple-reign,1,"Colorado > Canon City > Shelf Road > The Bank > 02. Bank Rob",1.8,1,Lead,Onsight,Sport,,40,1500
2020-05-04,Ragnar,5.6,,https://www.mountainproject.com/route/109676254/ragnar,1,"Colorado > Canon City > Shelf Road > The Bank > 02. Bank Rob",1.7,2,Lead,Onsight,Sport,,40,1600
2020-05-04,"Scramblin' Fran",5.5,,https://www.mountainproject.com/route/113488665/scramblin-fran,1,"Colorado > Canon City > Shelf Road > The Bank > 02. Bank Rob",1.5,1,Lead,Onsight,Sport,,40,1500
2020-05-02,"Venice Beach",5.8,,https://www.mountainproject.com/route/106506935/venice-beach,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.1,1,Lead,Onsight,Sport,,75,2100
2020-05-02,"Panama Red",5.10-,,https://www.mountainproject.com/route/106210200/panama-red,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.7,2,Lead,Onsight,Sport,,50,2700
2020-05-02,"Made In The Shade",5.9-,,https://www.mountainproject.com/route/106210224/made-in-the-shade,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",3.0,3,Lead,Onsight,Sport,,125,2300
2020-05-01,"""Is Our Children Learning?""",5.9+,,https://www.mountainproject.com/route/105985777/is-our-children-learning,1,"Colorado > Golden > Clear Creek Canyon > Little Eiger",2.1,2,Lead,Onsight,Sport,,115,2500
2020-04-30,"Mr. Wiggles and Mr. Giggles",V1-,,https://www.mountainproject.com/route/106788836/mr-wiggles-and-mr-giggles,1,"Colorado > Morrison/Evergreen/Littleton > Morrison Boulders > The Dark Side > Dasani Area",1.6,1,Send,,Boulder,,15,20075
2020-04-30,"Left Arete","V1 PG13",,https://www.mountainproject.com/route/111883607/left-arete,1,"Colorado > Morrison/Evergreen/Littleton > Morrison Boulders > The Dark Side > Squirming Coil Area",1.8,1,Flash,,Boulder,,10,20100
2020-04-30,"Crescent Toes",V1,,https://www.mountainproject.com/route/111841666/crescent-toes,1,"Colorado > Morrison/Evergreen/Littleton > Morrison Boulders > The Dark Side > Arrowhead Arete Area",1.8,1,Send,,Boulder,,15,20100
2020-04-28,Trenchtown,5.4,,https://www.mountainproject.com/route/113835247/trenchtown,3,"Colorado > Golden > Lookout Mountain Road > Tiers of Zion > C. Lower Tier > A. East Wall",2.7,3,Lead,Onsight,Sport,,195,1400
2020-04-24,"Center or Regular Problem aka Fire and Ice Simulator",V1,,https://www.mountainproject.com/route/105755119/center-or-regular-problem-aka-fire-and-ice-simulator,1,"Colorado > Morrison/Evergreen/Littleton > Morrison Boulders > Tree Slab",2.6,2,,,Boulder,,,20100
2020-04-23,"Three Little Birds",5.9,,https://www.mountainproject.com/route/110230055/three-little-birds,1,"Colorado > Golden > Lookout Mountain Road > Tiers of Zion > C. Lower Tier > C. Middle and West Walls",3.0,3,Lead,Onsight,Sport,,65,2400
2020-04-23,"Don't Rock My Boat",5.7,,https://www.mountainproject.com/route/110250818/dont-rock-my-boat,1,"Colorado > Golden > Lookout Mountain Road > Tiers of Zion > C. Lower Tier > B. Recessed Slab",2.6,3,Lead,Onsight,Sport,,205,1800
2020-04-21,Freeway,5.0,,https://www.mountainproject.com/route/105752023/freeway,12,"Colorado > Boulder > Flatirons > North > Second Flatiron",3.3,3,Solo,,Trad,,600,1000
2020-04-20,Pissappointment,5.7,,https://www.mountainproject.com/route/106842745/pissappointment,1,"Colorado > South Platte > Deckers > Jazz Dome",1.8,1,Lead,Onsight,"Sport, TR",,105,1800
2020-04-20,D&D,5.8,"choss pile",https://www.mountainproject.com/route/107726703/dd,2,"Colorado > South Platte > Deckers > Jazz Dome",2.0,2,Lead,Onsight,Sport,,170,2100
2020-04-18,"Low Traverse",V0,,https://www.mountainproject.com/route/105763008/low-traverse,1,"Colorado > Morrison/Evergreen/Littleton > Morrison Boulders > Tree Slab",1.6,1,Send,,Boulder,,10,20008
2020-04-18,"Left Side Arete",V1,,https://www.mountainproject.com/route/105755125/left-side-arete,1,"Colorado > Morrison/Evergreen/Littleton > Morrison Boulders > Tree Slab",1.9,2,Send,,Boulder,,,20100
2020-04-10,PTO,5.8+,,https://www.mountainproject.com/route/112122030/pto,1,"Colorado > Golden > Clear Creek Canyon > Creek Side",2.3,3,Lead,Onsight,Sport,,80,2200
2020-04-10,"Black Gold",5.7,,https://www.mountainproject.com/route/109070301/black-gold,2,"Colorado > Golden > Clear Creek Canyon > Creek Side",3.0,3,Lead,Onsight,Sport,,400,1800
2020-04-09,"The Fingers Have It",5.7,,https://www.mountainproject.com/route/106501159/the-fingers-have-it,1,"Colorado > Denver South > Castlewood Canyon SP > Neanderthal Wall",2.5,3,TR,,"Trad, TR",,35,1800
2020-04-09,"Pack the Walls",5.8-,,https://www.mountainproject.com/route/105749605/pack-the-walls,1,"Colorado > Denver South > Castlewood Canyon SP > Neanderthal Wall",2.2,1,Lead,Onsight,Trad,,35,2000
2020-04-09,"The Story So Far",5.7,,https://www.mountainproject.com/route/114324942/the-story-so-far,1,"Colorado > Denver South > Castlewood Canyon SP > Neanderthal Wall",2.6,2,TR,,"Trad, TR",,55,1800
2020-04-09,"Oh Face",5.8,,https://www.mountainproject.com/route/108355109/oh-face,1,"Colorado > Denver South > Castlewood Canyon SP > Neanderthal Wall",2.4,1,Lead,Onsight,"Sport, TR",,60,2100
2020-04-05,Poncho,5.8,,https://www.mountainproject.com/route/107930835/poncho,1,"Colorado > Canon City > Shelf Road > The Bank > 01. Piggy Bank",1.9,1,Lead,Onsight,Sport,,50,2100
2020-04-05,"Pink Torpedo",5.9+,,https://www.mountainproject.com/route/106994501/pink-torpedo,1,"Colorado > Canon City > Shelf Road > The Bank > 01. Piggy Bank",2.5,2,Lead,Onsight,Sport,,,2500
2020-04-05,"Ladies' Night In Buffalo",5.9,,https://www.mountainproject.com/route/106994524/ladies-night-in-buffalo,1,"Colorado > Canon City > Shelf Road > The Bank > 01. Piggy Bank",2.2,2,Lead,Onsight,Sport,,60,2400
2020-04-05,Heretic,5.8,,https://www.mountainproject.com/route/106990700/heretic,1,"Colorado > Canon City > Shelf Road > The Bank > 01. Piggy Bank",1.9,1,Lead,Onsight,Sport,,60,2100
2020-04-05,Alcohollica,5.8+,,https://www.mountainproject.com/route/106990691/alcohollica,1,"Colorado > Canon City > Shelf Road > The Bank > 01. Piggy Bank",2.4,2,Lead,Onsight,Sport,,70,2200
2020-04-05,"Season Down Under",5.10b,,https://www.mountainproject.com/route/107025270/season-down-under,1,"Colorado > Canon City > Shelf Road > The Bank > 01. Piggy Bank",2.7,2,Lead,Onsight,Sport,,50,2900
2020-04-04,"Blond Princes",5.11a,"1 at.",https://www.mountainproject.com/route/106103917/blond-princes,1,"Colorado > Canon City > Shelf Road > Cactus Cliff > A. Cactus Cliff Far Left (left of Muscle Beach)",2.0,2,Lead,Fell/Hung,Sport,,60,4600
2020-04-04,"Crynoid Corner",5.7,,https://www.mountainproject.com/route/105753616/crynoid-corner,1,"Colorado > Canon City > Shelf Road > Cactus Cliff > A. Cactus Cliff Far Left (left of Muscle Beach)",3.1,3,Lead,Onsight,Sport,,75,1800
2020-03-28,"Sacred Undergarment Squeeze Job",5.8,,https://www.mountainproject.com/route/105903232/sacred-undergarment-squeeze-job,1,"Nevada > Southern Nevada > Red Rocks > (03) First Pullout (Calico I) > Panty Wall",2.6,2,Lead,Onsight,Sport,,70,2100
2020-03-28,"Some Strange Eruption",5.6,,https://www.mountainproject.com/route/118289780/some-strange-eruption,1,"Nevada > Southern Nevada > Red Rocks > (03) First Pullout (Calico I) > The Hamlet",2.3,2,Lead,Onsight,Sport,,80,1600
2020-03-28,"Passing Through Nature to Eternity",5.6,,https://www.mountainproject.com/route/118289751/passing-through-nature-to-eternity,1,"Nevada > Southern Nevada > Red Rocks > (03) First Pullout (Calico I) > The Hamlet",2.1,2,Lead,Onsight,Sport,,75,1600
2020-03-28,"Thy Spirit of a Father Lost",5.10a,,https://www.mountainproject.com/route/112791735/thy-spirit-of-a-father-lost,1,"Nevada > Southern Nevada > Red Rocks > (03) First Pullout (Calico I) > The Hamlet",2.7,3,Lead,Onsight,Sport,,85,2600
2020-03-28,"The Die is Cast",5.8,,https://www.mountainproject.com/route/111157847/the-die-is-cast,1,"Nevada > Southern Nevada > Red Rocks > (03) First Pullout (Calico I) > The Hamlet",2.4,2,Lead,Onsight,Sport,5.10a,85,2100
2020-03-28,"Frailty Thy Name is Sandstone",5.7,,https://www.mountainproject.com/route/106337085/frailty-thy-name-is-sandstone,1,"Nevada > Southern Nevada > Red Rocks > (03) First Pullout (Calico I) > The Hamlet",2.5,3,Lead,Onsight,Sport,,90,1800
2020-03-28,"Alas, Poor Yorick",5.7+,"broke a nub at start.",https://www.mountainproject.com/route/118289797/alas-poor-yorick,1,"Nevada > Southern Nevada > Red Rocks > (03) First Pullout (Calico I) > The Hamlet",2.7,-1,Lead,Onsight,Sport,,130,1900
2020-03-24,Hubris,5.11a,"First 11 lead!",https://www.mountainproject.com/route/107537835/hubris,1,"Utah > Southwest Utah > Saint George > Utah Hills > Woodbury Road Crags > Kelly's Rock",3.2,3,Lead,Fell/Hung,Sport,,85,4600
2020-03-24,"Razors Edge",5.6,,https://www.mountainproject.com/route/111568775/razors-edge,1,"Utah > Southwest Utah > Saint George > Utah Hills > Woodbury Road Crags > Kelly's Rock",2.5,2,Lead,Onsight,Sport,,70,1600
2020-03-24,"A Force To Be Reckoned With",5.7,,https://www.mountainproject.com/route/106576878/a-force-to-be-reckoned-with,1,"Utah > Southwest Utah > Saint George > Utah Hills > Woodbury Road Crags > Kelly's Rock",2.3,2,Lead,Onsight,Sport,,60,1800
2020-03-24,"Topless Vegetables",5.9,,https://www.mountainproject.com/route/107072603/topless-vegetables,1,"Utah > Southwest Utah > Saint George > Utah Hills > Woodbury Road Crags > Kelly's Rock",2.3,2,Lead,Onsight,Sport,,60,2400
2020-03-24,K-1,5.10a,,https://www.mountainproject.com/route/107209273/k-1,1,"Utah > Southwest Utah > Saint George > Utah Hills > Woodbury Road Crags > Kelly's Rock",2.6,3,Lead,Onsight,Sport,,40,2600
2020-03-24,"Rending of Garments",5.10a/b,,https://www.mountainproject.com/route/107147453/rending-of-garments,1,"Utah > Southwest Utah > Saint George > Utah Hills > Woodbury Road Crags > Kelly's Rock",2.7,2,Lead,Onsight,Sport,,70,2800
2020-03-24,Demagogue,5.7,,https://www.mountainproject.com/route/107088508/demagogue,1,"Utah > Southwest Utah > Saint George > Utah Hills > Woodbury Road Crags > Kelly's Rock",2.6,3,Lead,Onsight,Sport,,60,1800
2020-03-18,"5.7 Arete",5.7,,https://www.mountainproject.com/route/105755245/57-arete,1,"Colorado > Golden > Lookout Mountain Road > Lookout Mountain Crag",1.8,1,TR,,TR,,50,1800
2020-03-18,"5.7 Dihedral",5.7,,https://www.mountainproject.com/route/105754945/57-dihedral,1,"Colorado > Golden > Lookout Mountain Road > Lookout Mountain Crag",2.2,2,TR,,"Trad, TR",,60,1800
2020-03-18,"5.7 Face",5.7,,https://www.mountainproject.com/route/105754960/57-face,1,"Colorado > Golden > Lookout Mountain Road > Lookout Mountain Crag",1.7,1,TR,,TR,,50,1800
2020-03-18,Centerfold,5.10a,,https://www.mountainproject.com/route/105756814/centerfold,1,"Colorado > Golden > Clear Creek Canyon > Wall of the '90s",2.4,3,Lead,Onsight,Sport,,,2600
2020-03-18,"Pretty Woman",5.10a,,https://www.mountainproject.com/route/106274771/pretty-woman,1,"Colorado > Golden > Clear Creek Canyon > Wall of the '90s",2.8,2,Lead,Onsight,Sport,,95,2600
2020-03-18,"Leftover Stuff",5.10,,https://www.mountainproject.com/route/105762381/leftover-stuff,1,"Colorado > Golden > Clear Creek Canyon > Wall of the '90s",2.3,2,Lead,Onsight,Sport,,110,3000
2020-03-18,"Alone Time with my Banana",5.6,,https://www.mountainproject.com/route/105765012/alone-time-with-my-banana,1,"Colorado > Golden > Clear Creek Canyon > Wall of the '90s",2.1,1,Lead,Onsight,Sport,,90,1600
2020-03-14,Rubics,5.9-,,https://www.mountainproject.com/route/113847704/rubics,1,"Colorado > Golden > Clear Creek Canyon > The Red Slab",1.9,2,Lead,Onsight,Sport,,80,2300
2020-03-14,"First Impressions",5.9+,,https://www.mountainproject.com/route/105749461/first-impressions,1,"Colorado > Golden > Clear Creek Canyon > Little Eiger",2.7,2,Lead,Onsight,Sport,5.9,80,2500
2020-03-06,"Nickels and Dimes",5.8+,,https://www.mountainproject.com/route/105749458/nickels-and-dimes,1,"Colorado > Golden > Clear Creek Canyon > High Wire Crag",2.1,-1,Lead,Onsight,Sport,,60,2200
2020-03-06,"Stone Cold Moderate",5.7,,https://www.mountainproject.com/route/105748894/stone-cold-moderate,1,"Colorado > Golden > Clear Creek Canyon > High Wire Crag",2.0,2,Lead,Onsight,Sport,,100,1800
2020-03-06,"Elephant's Child",5.7,,https://www.mountainproject.com/route/111677596/elephants-child,1,"Colorado > Golden > Clear Creek Canyon > Other Critters",2.6,2,Lead,Onsight,Sport,,90,1800
2020-03-06,"Stumpy Tailed Kelpie",5.7,,https://www.mountainproject.com/route/116677804/stumpy-tailed-kelpie,1,"Colorado > Golden > Clear Creek Canyon > Other Critters",2.3,1,Lead,Onsight,Sport,,65,1800
2020-03-06,"Bicolored Python Rock Snake",5.8-,,https://www.mountainproject.com/route/109843058/bicolored-python-rock-snake,1,"Colorado > Golden > Clear Creek Canyon > Other Critters",2.1,2,Lead,Onsight,Sport,,75,2000
2020-02-29,"Playin' Hooky",5.8,,https://www.mountainproject.com/route/106701638/playin-hooky,2,"Colorado > Golden > Clear Creek Canyon > Creek Side",3.3,4,Lead,Onsight,Sport,,400,2100
2020-02-28,"Kevin Spies the Line",5.6,,https://www.mountainproject.com/route/105754594/kevin-spies-the-line,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > Table Top Area",2.0,1,Lead,Onsight,"Sport, TR",,55,1600
2020-02-28,"High Plains Whimper",5.7,,https://www.mountainproject.com/route/106873391/high-plains-whimper,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > Table Top Area",1.9,2,Lead,Onsight,"Sport, TR",,45,1800
2020-02-22,Breezy,5.5,,https://www.mountainproject.com/route/105750472/breezy,1,"Colorado > Boulder > Eldorado Canyon State Park > The Wind Tower > Wind Tower - SW Face",2.5,-1,Lead,Onsight,Trad,,160,1500
2020-02-22,Calypso,5.6,,https://www.mountainproject.com/route/105748391/calypso,1,"Colorado > Boulder > Eldorado Canyon State Park > The Wind Tower > Wind Tower - SW Face",3.0,3,Lead,Onsight,Trad,,,1600
2020-02-02,MacCavity,5.9+,,https://www.mountainproject.com/route/105752512/maccavity,1,"Colorado > Golden > Clear Creek Canyon > The Catslab",2.7,2,Lead,Onsight,Sport,,125,2500
2020-02-02,"Crystal Cat",5.9+,,https://www.mountainproject.com/route/111688326/crystal-cat,1,"Colorado > Golden > Clear Creek Canyon > The Catslab",2.7,2,Lead,Onsight,Sport,,120,2500
2020-02-02,"Mr. Mistoffeles",5.9,,https://www.mountainproject.com/route/105752509/mr-mistoffeles,1,"Colorado > Golden > Clear Creek Canyon > The Catslab",2.7,3,Lead,Onsight,Sport,,105,2400
2020-02-02,"Summer Fling",5.10a,,https://www.mountainproject.com/route/111691354/summer-fling,1,"Colorado > Golden > Clear Creek Canyon > The Catslab",2.5,3,Lead,Onsight,Sport,,120,2600
2020-02-02,Skimbleshanks,5.8-,,https://www.mountainproject.com/route/105749530/skimbleshanks,1,"Colorado > Golden > Clear Creek Canyon > The Catslab",3.0,3,Lead,Onsight,Sport,,130,2000
2020-02-02,"The Purrrfect Puppy",5.7,,https://www.mountainproject.com/route/109535173/the-purrrfect-puppy,1,"Colorado > Golden > Clear Creek Canyon > Cats vs. Dogs Wall",2.4,2,Lead,Onsight,Sport,,80,1800
2020-01-25,"One For All",5.5,,https://www.mountainproject.com/route/109376366/one-for-all,1,"Colorado > Golden > Clear Creek Canyon > East Colfax",1.5,1,TR,,Sport,,50,1500
2020-01-25,"Wild Bore",5.7,,https://www.mountainproject.com/route/107339757/wild-bore,1,"Colorado > Golden > Clear Creek Canyon > East Colfax",2.4,2,Lead,Onsight,Sport,,90,1800
2020-01-25,"Steve's Wild Turkey Day",5.7,,https://www.mountainproject.com/route/107548990/steves-wild-turkey-day,1,"Colorado > Golden > Clear Creek Canyon > East Colfax",2.5,2,Lead,Onsight,Sport,5.7,80,1800
2020-01-25,"I Did! I Did!",5.5,,https://www.mountainproject.com/route/108766145/i-did-i-did,1,"Colorado > Golden > Clear Creek Canyon > East Colfax",2.3,2,Lead,Onsight,Sport,,50,1500
2020-01-18,Dumbo,5.4,,https://www.mountainproject.com/route/111359624/dumbo,1,"Colorado > Golden > Clear Creek Canyon > The Safari > The Big Five",1.7,1,TR,,Sport,,40,1400
2020-01-18,"Ant Lion",5.5,,https://www.mountainproject.com/route/111360303/ant-lion,1,"Colorado > Golden > Clear Creek Canyon > The Safari > The Little Five",2.0,1,Lead,Onsight,Sport,,100,1500
2020-01-13,"Playin' Hooky",5.8,,https://www.mountainproject.com/route/106701638/playin-hooky,1,"Colorado > Golden > Clear Creek Canyon > Creek Side",3.3,4,Lead,Onsight,Sport,,400,2100
2019-12-01,"It's Flakey",5.7,,https://www.mountainproject.com/route/105749935/its-flakey,1,"Colorado > Denver South > Castlewood Canyon SP > Falls Wall",2.3,2,TR,,Trad,5.7,40,1800
2019-12-01,Unknown,5.9,,https://www.mountainproject.com/route/113326813/unknown,1,"Colorado > Denver South > Castlewood Canyon SP > Falls Wall",2.2,1,Lead,Onsight,"Sport, TR",,30,2400
2019-11-17,Peking,5.7,,https://www.mountainproject.com/route/105761727/peking,1,"Colorado > Canon City > Shelf Road > The Bank > 12. Beijing",1.4,1,Lead,,Sport,5.7,60,1800
2019-10-01,"Yellow Dog Dingo",5.6,,https://www.mountainproject.com/route/109783194/yellow-dog-dingo,4,"Colorado > Golden > Clear Creek Canyon > Other Critters",2.5,3,Lead,,Sport,,200,1600
2019-09-30,"The Burning Bush",5.7,,https://www.mountainproject.com/route/110235810/the-burning-bush,1,"Colorado > Golden > Lookout Mountain Road > Tiers of Zion > C. Lower Tier > A. East Wall",2.1,2,Lead,Onsight,Sport,,55,1800
2019-09-29,"The Belay Brothers Bounce Back",5.8+,,https://www.mountainproject.com/route/110250997/the-belay-brothers-bounce-back,1,"Colorado > Golden > Lookout Mountain Road > Tiers of Zion > C. Lower Tier > C. Middle and West Walls",2.4,2,TR,,Trad,,70,2200
2019-09-29,"Cornmeal Porridge",5.7+,,https://www.mountainproject.com/route/110250961/cornmeal-porridge,1,"Colorado > Golden > Lookout Mountain Road > Tiers of Zion > C. Lower Tier > B. Recessed Slab",1.7,2,Lead,Onsight,Sport,,65,1900
2019-09-27,"Wholly Holey",5.8,,https://www.mountainproject.com/route/105759696/wholly-holey,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > Overhang Area",1.9,2,Lead,Onsight,Sport,,60,2100
2019-09-15,"Windy Days",5.8,,https://www.mountainproject.com/route/105748226/windy-days,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > Brown Cloud Rocks",1.6,2,Lead,Onsight,"Sport, TR",,40,2100
2019-09-15,Louise,5.9,"popped off the oily feet clipping 2nd bolt and decked... gotta love north table",https://www.mountainproject.com/route/105748154/louise,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > Brown Cloud Rocks",1.2,0,Lead,Redpoint,"Sport, TR",,35,2400
2019-09-15,"Big Dihedral",5.8,,https://www.mountainproject.com/route/105748178/big-dihedral,1,"Colorado > Golden > North Table Mountain/Golden Cliffs > Brown Cloud Rocks",2.7,3,Lead,Redpoint,"Trad, TR",,50,2100
2019-08-21,Lambada,5.10a/b,,https://www.mountainproject.com/route/106281067/lambada,1,"Colorado > Golden > Clear Creek Canyon > The Canal Zone",2.4,2,Lead,Flash,Sport,,60,2800
2019-07-28,"Earth First",5.9+,,https://www.mountainproject.com/route/109164421/earth-first,1,"Colorado > Golden > Clear Creek Canyon > East Colfax",1.7,2,Lead,Onsight,Sport,,60,2500
2019-06-15,"Unknown -Warm up (The Jake)","V1 PG13",,https://www.mountainproject.com/route/108248961/unknown-warm-up-the-jake,1,"Colorado > Morrison/Evergreen/Littleton > Morrison Boulders > The Dark Side > Squirming Coil Area",2.5,2,Send,,Boulder,,10,20100
